,年月日,平均気温(℃)
7058,2022/4/29,11.8
7059,2022/4/30,10.5
7060,2022/5/1,12.1
7061,2022/5/2,12.2
7062,2022/5/3,13.4
7063,2022/5/4,16.0
7064,2022/5/5,18.7
7065,2022/5/6,18.4
7066,2022/5/7,17.2
7067,2022/5/8,17.3
7068,2022/5/9,12.9
7069,2022/5/10,15.2
7070,2022/5/11,16.3
7071,2022/5/12,18.7
7072,2022/5/13,19.3
7073,2022/5/14,21.4
7074,2022/5/15,15.8
7075,2022/5/16,13.8
7076,2022/5/17,15.1
7077,2022/5/18,17.3
7078,2022/5/19,19.2
7079,2022/5/20,20.3
7080,2022/5/21,19.0
7081,2022/5/22,17.5
7082,2022/5/23,16.8
7083,2022/5/24,19.5
7084,2022/5/25,20.5
7085,2022/5/26,20.6
7086,2022/5/27,20.2
7087,2022/5/28,20.8
7088,2022/5/29,22.5
7089,2022/5/30,19.0
7090,2022/5/31,17.2
7091,2022/6/1,20.3
7092,2022/6/2,21.5
7093,2022/6/3,19.4
7094,2022/6/4,18.6
7095,2022/6/5,18.5
7096,2022/6/6,15.7
7097,2022/6/7,16.4
7098,2022/6/8,16.3
7099,2022/6/9,17.8
7100,2022/6/10,19.7
7101,2022/6/11,21.0
7102,2022/6/12,19.0
7103,2022/6/13,18.3
7104,2022/6/14,16.4
7105,2022/6/15,17.0
7106,2022/6/16,19.6
7107,2022/6/17,22.3
7108,2022/6/18,22.1
7109,2022/6/19,24.0
7110,2022/6/20,24.4
7111,2022/6/21,24.0
7112,2022/6/22,22.4
7113,2022/6/23,22.6
7114,2022/6/24,26.3
7115,2022/6/25,28.8
7116,2022/6/26,27.7
7117,2022/6/27,28.3
7118,2022/6/28,28.1
7119,2022/6/29,28.4
7120,2022/6/30,29.4
7121,2022/7/1,29.2
7122,2022/7/2,29.2
7123,2022/7/3,27.3
7124,2022/7/4,25.7
7125,2022/7/5,26.1
7126,2022/7/6,24.7
7127,2022/7/7,24.2
7128,2022/7/8,24.4
7129,2022/7/9,25.2
7130,2022/7/10,27.0
7131,2022/7/11,26.6
7132,2022/7/12,24.8
7133,2022/7/13,23.3
7134,2022/7/14,23.3
7135,2022/7/15,23.7
7136,2022/7/16,23.7
7137,2022/7/17,25.5
7138,2022/7/18,26.9
7139,2022/7/19,26.7
7140,2022/7/20,27.9
7141,2022/7/21,27.2
7142,2022/7/22,28.1
7143,2022/7/23,28.7
7144,2022/7/24,27.7
7145,2022/7/25,29.2
7146,2022/7/26,26.6
7147,2022/7/27,29.0
7148,2022/7/28,28.5
7149,2022/7/29,28.2
7150,2022/7/30,27.6
7151,2022/7/31,29.5
7152,2022/8/1,30.2
7153,2022/8/2,31.0
7154,2022/8/3,30.6
7155,2022/8/4,23.4
7156,2022/8/5,23.3
7157,2022/8/6,23.9
7158,2022/8/7,26.6
7159,2022/8/8,28.9
7160,2022/8/9,29.9
7161,2022/8/10,29.8
7162,2022/8/11,29.0
7163,2022/8/12,28.9
7164,2022/8/13,26.3
7165,2022/8/14,27.2
7166,2022/8/15,28.0
7167,2022/8/16,29.3
7168,2022/8/17,26.7
7169,2022/8/18,25.0
7170,2022/8/19,25.4
7171,2022/8/20,25.1
7172,2022/8/21,25.3
7173,2022/8/22,25.2
7174,2022/8/23,28.1
7175,2022/8/24,26.8
7176,2022/8/25,24.5
7177,2022/8/26,24.9
7178,2022/8/27,27.0
7179,2022/8/28,22.3
7180,2022/8/29,22.0
7181,2022/8/30,21.7
7182,2022/8/31,26.5
7183,2022/9/1,26.9
7184,2022/9/2,22.7
7185,2022/9/3,23.4
7186,2022/9/4,24.7
7187,2022/9/5,25.0
7188,2022/9/6,27.2
7189,2022/9/7,25.9
7190,2022/9/8,23.4
7191,2022/9/9,23.4
7192,2022/9/10,23.6
7193,2022/9/11,23.3
7194,2022/9/12,24.7
7195,2022/9/13,23.9
7196,2022/9/14,24.7
7197,2022/9/15,21.9
7198,2022/9/16,23.1
7199,2022/9/17,25.6
7200,2022/9/18,25.8
7201,2022/9/19,27.2
7202,2022/9/20,22.4
7203,2022/9/21,18.1
7204,2022/9/22,19.5
7205,2022/9/23,22.2
7206,2022/9/24,23.7
7207,2022/9/25,21.5
7208,2022/9/26,21.6
7209,2022/9/27,21.3
7210,2022/9/28,21.6
7211,2022/9/29,21.0
7212,2022/9/30,21.7
7213,2022/10/1,21.9
7214,2022/10/2,21.4
7215,2022/10/3,21.7
7216,2022/10/4,24.0
7217,2022/10/5,18.8
7218,2022/10/6,12.1
7219,2022/10/7,11.9
7220,2022/10/8,15.1
7221,2022/10/9,16.3
7222,2022/10/10,16.7
7223,2022/10/11,19.2
7224,2022/10/12,16.6
7225,2022/10/13,15.2
7226,2022/10/14,18.0
7227,2022/10/15,18.8
7228,2022/10/16,18.6
7229,2022/10/17,19.5
7230,2022/10/18,14.8
7231,2022/10/19,13.3
7232,2022/10/20,11.6
7233,2022/10/21,14.5
7234,2022/10/22,14.8
7235,2022/10/23,16.6
7236,2022/10/24,11.4
7237,2022/10/25,12.1
7238,2022/10/26,13.0
7239,2022/10/27,9.9
7240,2022/10/28,11.6
7241,2022/10/29,13.1
7242,2022/10/30,10.8
7243,2022/10/31,11.9
7244,2022/11/1,12.7
7245,2022/11/2,14.7
7246,2022/11/3,15.0
7247,2022/11/4,13.2
7248,2022/11/5,10.8
7249,2022/11/6,9.9
7250,2022/11/7,11.3
7251,2022/11/8,12.8
7252,2022/11/9,11.0
7253,2022/11/10,12.2
7254,2022/11/11,13.7
7255,2022/11/12,14.6
7256,2022/11/13,15.8
7257,2022/11/14,13.9
7258,2022/11/15,10.0
7259,2022/11/16,10.5
7260,2022/11/17,9.7
7261,2022/11/18,10.7
7262,2022/11/19,10.6
7263,2022/11/20,10.3
7264,2022/11/21,12.8
7265,2022/11/22,13.6
7266,2022/11/23,11.2
7267,2022/11/24,13.5
7268,2022/11/25,10.8
7269,2022/11/26,11.0
7270,2022/11/27,11.4
7271,2022/11/28,10.0
7272,2022/11/29,15.9
7273,2022/11/30,15.6
7274,2022/12/1,8.3
7275,2022/12/2,7.6
7276,2022/12/3,5.9
7277,2022/12/4,7.3
7278,2022/12/5,6.3
7279,2022/12/6,4.4
7280,2022/12/7,6.4
7281,2022/12/8,6.1
7282,2022/12/9,5.9
7283,2022/12/10,8.1
7284,2022/12/11,7.6
7285,2022/12/12,6.4
7286,2022/12/13,4.7
7287,2022/12/14,5.7
7288,2022/12/15,4.5
7289,2022/12/16,4.9
7290,2022/12/17,4.6
7291,2022/12/18,4.7
7292,2022/12/19,1.7
7293,2022/12/20,1.9
7294,2022/12/21,3.5
7295,2022/12/22,6.2
7296,2022/12/23,2.3
7297,2022/12/24,2.9
7298,2022/12/25,5.4
7299,2022/12/26,3.1
7300,2022/12/27,2.6
7301,2022/12/28,3.3
7302,2022/12/29,5.9
7303,2022/12/30,3.3
7304,2022/12/31,1.6
7305,2023/1/1,3.5
7306,2023/1/2,3.2
7307,2023/1/3,4.5
7308,2023/1/4,3.6
7309,2023/1/5,3.7
7310,2023/1/6,2.3
7311,2023/1/7,3.7
7312,2023/1/8,4.3
7313,2023/1/9,5.3
7314,2023/1/10,3.6
7315,2023/1/11,1.7
7316,2023/1/12,3.1
7317,2023/1/13,5.9
7318,2023/1/14,6.5
7319,2023/1/15,8.7
7320,2023/1/16,4.8
7321,2023/1/17,1.7
7322,2023/1/18,6.5
7323,2023/1/19,5.1
7324,2023/1/20,7.1
7325,2023/1/21,4.2
7326,2023/1/22,2.6
7327,2023/1/23,3.1
7328,2023/1/24,2.6
7329,2023/1/25,-1.5
7330,2023/1/26,1.4
7331,2023/1/27,2.2
7332,2023/1/28,0.8
7333,2023/1/29,0.2
7334,2023/1/30,2.3
7335,2023/1/31,2.6
7336,2023/2/1,3.8
7337,2023/2/2,4.5
7338,2023/2/3,3.3
7339,2023/2/4,5.0
7340,2023/2/5,4.3
7341,2023/2/6,6.0
7342,2023/2/7,8.9
7343,2023/2/8,7.7
7344,2023/2/9,3.7
7345,2023/2/10,1.1
7346,2023/2/11,6.5
7347,2023/2/12,8.9
7348,2023/2/13,6.9
7349,2023/2/14,3.9
7350,2023/2/15,1.9
7351,2023/2/16,0.8
7352,2023/2/17,3.4
7353,2023/2/18,6.3
7354,2023/2/19,10.8
7355,2023/2/20,8.1
7356,2023/2/21,2.5
7357,2023/2/22,2.8
7358,2023/2/23,6.9
7359,2023/2/24,7.4
7360,2023/2/25,6.7
7361,2023/2/26,4.8
7362,2023/2/27,5.2
7363,2023/2/28,9.0
7364,2023/3/1,11.8
7365,2023/3/2,11.3
7366,2023/3/3,5.5
7367,2023/3/4,8.9
7368,2023/3/5,8.1
7369,2023/3/6,8.0
7370,2023/3/7,9.8
7371,2023/3/8,11.7
7372,2023/3/9,14.1
7373,2023/3/10,16.6
7374,2023/3/11,11.1
7375,2023/3/12,12.3
7376,2023/3/13,13.2
7377,2023/3/14,8.2
7378,2023/3/15,9.7
7379,2023/3/16,13.3
7380,2023/3/17,11.2
7381,2023/3/18,7.3
7382,2023/3/19,7.9
7383,2023/3/20,11.9
7384,2023/3/21,13.8
7385,2023/3/22,15.3
7386,2023/3/23,16.4
7387,2023/3/24,17.1
7388,2023/3/25,10.4
7389,2023/3/26,11.4
7390,2023/3/27,12.1
7391,2023/3/28,9.6
7392,2023/3/29,11.1
7393,2023/3/30,13.3
7394,2023/3/31,13.8
7395,2023/4/1,13.7
7396,2023/4/2,12.5
7397,2023/4/3,11.1
7398,2023/4/4,11.9
7399,2023/4/5,14.7
7400,2023/4/6,18.3
7401,2023/4/7,18.7
7402,2023/4/8,12.6
7403,2023/4/9,10.3
7404,2023/4/10,12.1
7405,2023/4/11,16.3
7406,2023/4/12,18.0
7407,2023/4/13,14.5
7408,2023/4/14,16.9
7409,2023/4/15,13.8
7410,2023/4/16,15.6
7411,2023/4/17,13.9
7412,2023/4/18,10.5
7413,2023/4/19,15.7
7414,2023/4/20,19.1
7415,2023/4/21,20.8
7416,2023/4/22,14.4
7417,2023/4/23,12.5
7418,2023/4/24,11.7
7419,2023/4/25,12.9
7420,2023/4/26,14.8
7421,2023/4/27,15.4
7422,2023/4/28,17.5
7423,2023/4/29,18.6
7424,2023/4/30,18.7
7425,2023/5/1,16.6
7426,2023/5/2,14.8
7427,2023/5/3,16.5
7428,2023/5/4,18.6
7429,2023/5/5,19.3
7430,2023/5/6,23.0
7431,2023/5/7,14.9
7432,2023/5/8,11.4
7433,2023/5/9,12.5
7434,2023/5/10,15.7
7435,2023/5/11,14.9
7436,2023/5/12,14.7
7437,2023/5/13,15.1
7438,2023/5/14,17.1
7439,2023/5/15,15.8
7440,2023/5/16,17.7
7441,2023/5/17,21.4
7442,2023/5/18,24.3
7443,2023/5/19,20.5
7444,2023/5/20,18.4
7445,2023/5/21,20.3
7446,2023/5/22,20.6
7447,2023/5/23,13.2
7448,2023/5/24,16.3
7449,2023/5/25,17.1
7450,2023/5/26,18.5
7451,2023/5/27,20.3
7452,2023/5/28,20.4
7453,2023/5/29,19.5
7454,2023/5/30,21.5
7455,2023/5/31,18.2
7456,2023/6/1,19.7
7457,2023/6/2,20.9
7458,2023/6/3,18.5
7459,2023/6/4,19.6
7460,2023/6/5,22.2
7461,2023/6/6,20.2
7462,2023/6/7,21.2
7463,2023/6/8,22.2
7464,2023/6/9,20.7
7465,2023/6/10,22.2
7466,2023/6/11,20.3
7467,2023/6/12,20.2
7468,2023/6/13,22.9
7469,2023/6/14,22.5
7470,2023/6/15,21.1
7471,2023/6/16,23.0
7472,2023/6/17,24.0
7473,2023/6/18,24.7
7474,2023/6/19,22.0
7475,2023/6/20,21.4
7476,2023/6/21,20.9
7477,2023/6/22,18.6
7478,2023/6/23,19.9
7479,2023/6/24,23.9
7480,2023/6/25,24.7
7481,2023/6/26,25.0
7482,2023/6/27,24.9
7483,2023/6/28,25.9
7484,2023/6/29,26.1
7485,2023/6/30,26.1
7486,2023/7/1,26.0
7487,2023/7/2,25.7
7488,2023/7/3,26.2
7489,2023/7/4,24.8
7490,2023/7/5,24.6
7491,2023/7/6,24.8
7492,2023/7/7,27.8
7493,2023/7/8,25.9
7494,2023/7/9,27.3
7495,2023/7/10,28.9
7496,2023/7/11,28.5
7497,2023/7/12,27.3
7498,2023/7/13,26.4
7499,2023/7/14,25.5
7500,2023/7/15,27.3
7501,2023/7/16,29.7
7502,2023/7/17,29.4
7503,2023/7/18,29.5
7504,2023/7/19,27.3
7505,2023/7/20,26.3
7506,2023/7/21,25.5
7507,2023/7/22,25.3
7508,2023/7/23,25.8
7509,2023/7/24,27.5
7510,2023/7/25,28.5
7511,2023/7/26,29.4
7512,2023/7/27,29.8
7513,2023/7/28,29.7
7514,2023/7/29,29.2
7515,2023/7/30,29.8
7516,2023/7/31,29.6
7517,2023/8/1,25.1
7518,2023/8/2,28.5
7519,2023/8/3,29.6
7520,2023/8/4,29.5
7521,2023/8/5,29.9
7522,2023/8/6,28.2
7523,2023/8/7,28.8
7524,2023/8/8,28.6
7525,2023/8/9,27.9
7526,2023/8/10,28.6
7527,2023/8/11,27.8
7528,2023/8/12,28.2
7529,2023/8/13,27.4
7530,2023/8/14,27.8
7531,2023/8/15,28.2
7532,2023/8/16,29.0
7533,2023/8/17,29.6
7534,2023/8/18,29.5
7535,2023/8/19,29.0
7536,2023/8/20,29.1
7537,2023/8/21,28.9
7538,2023/8/22,28.8
7539,2023/8/23,28.0
7540,2023/8/24,29.1
7541,2023/8/25,29.1
7542,2023/8/26,28.1
7543,2023/8/27,26.6
7544,2023/8/28,28.5
7545,2023/8/29,28.7
7546,2023/8/30,28.6
7547,2023/8/31,28.6
7548,2023/9/1,28.7
7549,2023/9/2,28.4
7550,2023/9/3,27.7
7551,2023/9/4,26.1
7552,2023/9/5,28.7
7553,2023/9/6,26.0
7554,2023/9/7,25.6
7555,2023/9/8,22.5
7556,2023/9/9,25.7
7557,2023/9/10,27.4
7558,2023/9/11,27.3
7559,2023/9/12,26.6
7560,2023/9/13,26.3
7561,2023/9/14,27.9
7562,2023/9/15,27.4
7563,2023/9/16,27.7
7564,2023/9/17,28.4
7565,2023/9/18,28.4
7566,2023/9/19,27.7
7567,2023/9/20,26.4
7568,2023/9/21,26.3
7569,2023/9/22,24.3
7570,2023/9/23,21.3
7571,2023/9/24,21.0
7572,2023/9/25,20.7
7573,2023/9/26,22.4
7574,2023/9/27,23.7
7575,2023/9/28,25.5
7576,2023/9/29,25.1
7577,2023/9/30,24.4
7578,2023/10/1,23.2
7579,2023/10/2,20.9
7580,2023/10/3,20.1
7581,2023/10/4,18.7
7582,2023/10/5,18.4
7583,2023/10/6,18.9
7584,2023/10/7,16.8
7585,2023/10/8,15.9
7586,2023/10/9,16.0
7587,2023/10/10,18.5
7588,2023/10/11,17.0
7589,2023/10/12,16.5
